Game,Engine,Extensions,Version,APIClass,Class Version,Path,Size
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\ENEMY_PILOT_COMMON.AS,9.53KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\FATBOYSCOUT_COMMON.AS,8.63KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\GRAIL_KNIGHT_COMMON.AS,9.20KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\GRAVEROBBER_A_COMMON.AS,7.13KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\GREASER_COMMON.AS,13.13KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\HOVITOSTRIBESMAN_COMMON.AS,10.29KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\ITEMRIGHT_SET_INDY.AS,11.16KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\ITEM_RIGHT_SET.AS,12.12KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\ITEM_RIGHT_SET_LIVELY.AS,11.82KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\JANITOR_COMMON.AS,7.67KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\JUNGLE_GUIDE_COMMON.AS,7.97KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\KALISTATUE_COMMON.AS,11.29KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\KAOKAN_COMMON.AS,10.80KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\KAZIM_VENICE_COMMON.AS,6.70KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\LAOCHE_COMMON.AS,8.02KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\LEGO_BASEPLATE_COMMON.AS,7.58KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\LEGO_CRASHTESTDUMMY_COMMON.AS,10.00KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\LEGO_CREATURES_COMMON.AS,5.37KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\LEGO_DIRECTOR_COMMON.AS,12.90KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\LEGO_PROPS_COMMON.AS,12.76KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\LUNATIC_COMMON.AS,6.82KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\MAC_COMMON.AS,7.94KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\MAHARAJA_COMMON.AS,6.09KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\MAJORTOHT_COMMON.AS,10.14KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\MALE_SPEAR_LIVELY.AS,6.67KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\MARION_BAR_COMMON.AS,9.03KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\MARION_CS_COMMON.AS,9.03KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\MAYANWARRIOR_COMMON.AS,9.31KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\MAYAN_KING_COMMON.AS,8.88KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\MAYAN_SHAREDANIMS.AS,57.30KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\MOLARAM_COMMON.AS,10.10KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\MP_GUARD_COMMON.AS,9.51KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\MUMMY_COMMON.AS,7.49KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\MUTT_COMMON.AS,10.88KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\OMAR_COMMON.AS,7.21KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\OXLEY_COMMON.AS,6.16KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\PERU_NURSE_COMMON.AS,8.08KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\PROF_HENRYJONES_COMMON.AS,7.83KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\PUNJABI_DIGNITARY_COMMON.AS,7.69KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\PUNJABI_VILLAGEELDER_COMMON.AS,7.15KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\RIDE_CHAIR_ANIMS.AS,5.57KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\RUSSIANSUIT_B_COMMON.AS,7.26KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\RUSSIANSUIT_COMMON.AS,9.76KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\RUSSIANSUIT_C_COMMON.AS,7.26KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\RUSSIAN_SOLDIER_COMMON.AS,10.54KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\SALAH_COMMON.AS,10.22KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\SANTA_COMMON.AS,7.21KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\SATIPO_COMMON.AS,11.07KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\SHANGHAICITIZEN_FEMALE_COMMON.AS,8.27KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\SHANGHAICITIZEN_MALE_COMMON.AS,7.24KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\SHERPA_BRAWLER_BACKPACK_COMMON.AS,11.89KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\SHERPA_BRAWLER_COMMON.AS,9.26KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\SHORTROUND_COMMON.AS,6.08KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\SKELETON_COMMON.AS,6.58KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\SLAVECHILD_COMMON.AS,6.00KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\SMITH_COMMON.AS,7.60KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\SPALKO_COMMON.AS,9.53KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\STANFORTH_COMMON.AS,8.54KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\STUDENTFEMALE_TITLES.AS,6.49KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\STUDENTMALE_TITLES.AS,6.73KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\STUDENT_FEMALE_COMMON.AS,8.73KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\STUDENT_MALE_COMMON.AS,8.03KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\SUPER_CAIROCITIZEN_FEMALE_COMMON.AS,6.11KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\SUPER_VENICECITIZEN_FEMALE_COMMON.AS,6.12KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\TAYLOR_COMMON.AS,7.95KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\THUGGEE_COMMON.AS,11.71KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\WILLIE_SINGER_COMMON.AS,6.09KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\COMMONANIMS\WUHAN_COMMON.AS,9.58KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\CORONADO_SAILOR\CORONADO_SAILOR.CD,4.26KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\CRANE\CRANE.CD,2.83KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\CRANE\CRANE_DEFAULT.AS,4.43KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\CRATE\CRATE.CD,2.83KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\CRATE\CRATE_DEFAULT.AS,5.20KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\CROCODILE\CROCODILE.CD,2.84KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\CROCODILE\CROCODILE_DEFAULT.AS,8.32KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\CROWDCHARACTERS\BERLINCITIZEN_MALE.CD,4.38KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\CROWDCHARACTERS\BERLINCITIZEN_MALE_B.CD,4.39KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\CROWDCHARACTERS\BERLINCITIZEN_MALE_C.CD,4.44KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\CROWDCHARACTERS\BERLINCITIZEN_MALE_DEFAULT.AS,7.17KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\CROWDCHARACTERS\CAIROCITIZEN_MALE.CD,4.25KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\CROWDCHARACTERS\CAIROCITIZEN_MALE_B.CD,4.30KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\CROWDCHARACTERS\CAIROCITIZEN_MALE_C.CD,4.30KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\CROWDCHARACTERS\CAIROCITIZEN_MALE_DEFAULT.AS,4.46KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\CROWDCHARACTERS\COLLEGE_BRAWLER.CD,4.21KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\CROWDCHARACTERS\COLLEGE_BRAWLER_B.CD,4.18KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\CROWDCHARACTERS\COLLEGE_BRAWLER_C.CD,4.22KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\CROWDCHARACTERS\COLLEGE_BRAWLER_DEFAULT.AS,18.30KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\CROWDCHARACTERS\PARTY_GUESTS.CD,4.35KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\CROWDCHARACTERS\PARTY_GUESTS_DEFAULT.AS,4.46KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\CROWDCHARACTERS\SHANGHAICITIZEN_MALE.CD,4.32KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\CROWDCHARACTERS\SHANGHAICITIZEN_MALE_DEFAULT.AS,4.47KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\CROWDCHARACTERS\STUDENT_MALE.CD,4.30KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\CROWDCHARACTERS\STUDENT_MALE_B.CD,4.28KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\CROWDCHARACTERS\STUDENT_MALE_C.CD,4.32KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\CROWDCHARACTERS\STUDENT_MALE_DEFAULT.AS,4.46KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\CROWDCHARACTERS\STUDENT_MALE_TITLES.CD,3.09KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\CROWDCHARACTERS\VENICECITIZEN_MALE.CD,4.31KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\CROWDCHARACTERS\VENICECITIZEN_MALE_DEFAULT.AS,4.47KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\CROWDCHARACTERS\ZEPPLINPASSENGER_MALE.CD,4.36KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\CROWDCHARACTERS\ZEPPLINPASSENGER_MALE_DEFAULT.AS,4.47KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\DC3\DC3.CD,2.82KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\DC3\DC3_DEFAULT.AS,5.46KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\DELIVERYTRUCK\DELIVERYTRUCK.CD,2.35KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\DELIVERYTRUCK\DELIVERYTRUCK_BLACK.CD,2.36KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\DELIVERYTRUCK\DELIVERYTRUCK_DEFAULT.AS,4.40KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\DESERT\DESERT_DIGGER.CD,4.42KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\DESERT\DESERT_DIGGER_DEFAULT.AS,4.45KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\DESERT\DESERT_FOLDER_ABILITY_MISC.AS,5.29KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\DESERT\DESERT_MASKED.CD,4.48KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\DESERT\DESERT_MASKED_DEFAULT.AS,24.09KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\DESERT\DESERT_MONKEYMAN.CD,4.40KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\DESERT\DESERT_MONKEYMAN_DEFAULT.AS,20.70KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\DESERT\DESERT_SWORDSMAN.CD,4.48KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\DESERT\DESERT_SWORDSMAN_DEFAULT.AS,23.11KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\DINGY\DINGY.CD,2.83KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\DINGY\DINGY_DEFAULT.AS,5.20KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\DOG\DOG.CD,2.82KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\DOG\DOG_DEFAULT.AS,4.43KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\DONOVAN\DONOVAN.CD,4.24KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\DONOVAN\DONOVAN_BOSS.CD,4.23KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\DONOVAN\DONOVAN_BOSS_DEFAULT.AS,4.45KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\DONOVAN\DONOVAN_CASTLEBRUNWALD.CD,3.56KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\DONOVAN\DONOVAN_CASTLEBRUNWALD_DEFAULT.AS,4.47KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\DONOVAN\DONOVAN_DEFAULT.AS,8.48KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\DONOVAN\DONOVAN_SKELETON.CD,4.28KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\DONOVAN\DONOVAN_SKELETON_DEFAULT.AS,4.46KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\DOVCHENKO\ANTMAN.CD,4.22KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\DOVCHENKO\ANTMAN_DEFAULT.AS,26.41KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\DOVCHENKO\DOVCHENKO.CD,4.25KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\DOVCHENKO\DOVCHENKO_DEFAULT.AS,33.63KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\DOVCHENKO\DOVCHENKO_DISGUISE.CD,4.27KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\DOVCHENKO\DOVCHENKO_FOLDER_ABILITY_MISC.AS,5.35KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\DRSCHNEIDER\DRSCHNEIDER_DESERT.CD,3.16KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\DRSCHNEIDER\DRSCHNEIDER_DESERT_DEFAULT.AS,21.70KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\DRSCHNEIDER\DRSCHNEIDER_OFFICER.CD,3.14KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\DRSCHNEIDER\DRSCHNEIDER_OFFICER_DEFAULT.AS,4.46KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\DRSCHNEIDER\DRSCHNEIDER_VENICE.CD,3.17KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\DRSCHNEIDER\DRSCHNEIDER_VENICE_DEFAULT.AS,4.46KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\DUMMYCHAR\DUMMYCHAR.CD,2.84KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\DUMMYCHAR\DUMMYCHAR_DEFAULT.AS,4.44KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\DUMMYCHAR2\DUMMYCHAR2.CD,2.85KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\DUMMYCHAR2\DUMMYCHAR2_DEFAULT.AS,4.45KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\DUMMYCHAR3\DUMMYCHAR3.CD,2.85KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\DUMMYCHAR3\DUMMYCHAR3_DEFAULT.AS,4.45KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\DUMMYCHARTOILET\DUMMYCHARTOILET.CD,2.87KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\DUMMYCHARTOILET\DUMMYCHARTOILET_DEFAULT.AS,4.46KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\ELEPHANT\ELEPHANT.CD,2.27KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\ELEPHANT\ELEPHANT_DEFAULT.AS,10.48KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\ENEMYCAR\ENEMYCAR.CD,2.33KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\ENEMYCAR\ENEMYCAR_DEFAULT.AS,5.21KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\ENEMYCAR2\ENEMYCAR2.CD,2.33KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\ENEMYCAR2\ENEMYCAR2_DEFAULT.AS,5.21KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\ENEMYSOLDIER\BOXER.CD,4.07KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\ENEMYSOLDIER\BOXER_DEFAULT.AS,22.51KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\ENEMYSOLDIER\COLONEL_DIETRICH.CD,4.46KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\ENEMYSOLDIER\COLONEL_DIETRICH_DEFAULT.AS,4.46KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\ENEMYSOLDIER\COLONEL_VOGEL.CD,4.36KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\ENEMYSOLDIER\COLONEL_VOGEL_CANYON.CD,4.41KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\ENEMYSOLDIER\COLONEL_VOGEL_CANYON_DEFAULT.AS,4.47KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\ENEMYSOLDIER\COLONEL_VOGEL_DEFAULT.AS,8.42KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\ENEMYSOLDIER\ENEMYGOON_CAIRO.CD,4.44KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\ENEMYSOLDIER\ENEMYGOON_CAIRO_DEFAULT.AS,4.46KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\ENEMYSOLDIER\ENEMYOFFICER_DESERT.CD,4.44KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\ENEMYSOLDIER\ENEMYOFFICER_DESERT_DEFAULT.AS,4.47KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\ENEMYSOLDIER\ENEMYOFFICER_NEPAL.CD,4.44KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\ENEMYSOLDIER\ENEMYOFFICER_NEPAL_DEFAULT.AS,4.46KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\ENEMYSOLDIER\ENEMYOFFICER_SUBPEN.CD,4.46KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\ENEMYSOLDIER\ENEMYOFFICER_SUBPEN_DEFAULT.AS,4.47KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\ENEMYSOLDIER\ENEMYSOLDIER_DESERT.CD,4.41KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\ENEMYSOLDIER\ENEMYSOLDIER_DESERT_ALT.CD,4.41KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\ENEMYSOLDIER\ENEMYSOLDIER_DESERT_ALT_DEFAULT.AS,4.47KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\ENEMYSOLDIER\ENEMYSOLDIER_DESERT_DEFAULT.AS,30.47KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\ENEMYSOLDIER\ENEMYSOLDIER_MACHINEGUN.CD,4.33KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\ENEMYSOLDIER\ENEMYSOLDIER_MACHINEGUN_DEFAULT.AS,4.47KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\ENEMYSOLDIER\ENEMYSOLDIER_SNIPER.CD,4.25KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\ENEMYSOLDIER\ENEMYSOLDIER_SNIPER_DEFAULT.AS,4.47KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\ENEMYSOLDIER\ENEMY_BAZOOKALC.CD,4.43KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\ENEMYSOLDIER\ENEMY_BAZOOKALC_DEFAULT.AS,4.46KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\ENEMYSOLDIER\ENEMY_BAZOOKARLA.CD,4.44KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\ENEMYSOLDIER\ENEMY_BAZOOKARLA_DEFAULT.AS,4.46KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\ENEMYSOLDIER\ENEMY_BUTLER.CD,4.25KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\ENEMYSOLDIER\ENEMY_BUTLER_DEFAULT.AS,4.45KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\ENEMYSOLDIER\ENEMY_COMMS.CD,4.39KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\ENEMYSOLDIER\ENEMY_COMMS_DEFAULT.AS,4.45KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\ENEMYSOLDIER\ENEMY_GUARD.CD,4.44KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\ENEMYSOLDIER\ENEMY_GUARDLC.CD,4.40KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\ENEMYSOLDIER\ENEMY_GUARDLC_DEFAULT.AS,4.45KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\ENEMYSOLDIER\ENEMY_GUARD_DEFAULT.AS,4.45KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\ENEMYSOLDIER\ENEMY_GUARD_MOTORBIKE.CD,4.46KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\ENEMYSOLDIER\ENEMY_GUARD_MOTORBIKE_DEFAULT.AS,4.47KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\ENEMYSOLDIER\ENEMY_GUARD_NEPAL.CD,4.42KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\ENEMYSOLDIER\ENEMY_GUARD_NEPAL_DEFAULT.AS,4.46KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\ENEMYSOLDIER\ENEMY_OFFICER.CD,4.44KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\ENEMYSOLDIER\ENEMY_OFFICER_DEFAULT.AS,4.45KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\ENEMYSOLDIER\ENEMY_PILOT.CD,4.41KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\ENEMYSOLDIER\ENEMY_PILOT_DEFAULT.AS,7.35KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\ENEMYSOLDIER\GENERALROSS.CD,4.42KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\ENEMYSOLDIER\GENERALROSS_DEFAULT.AS,22.96KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\ENEMYSOLDIER\LEGO_BASEPLATE.CD,4.17KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\ENEMYSOLDIER\LEGO_BASEPLATE_DEFAULT.AS,10.16KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\ENEMYSOLDIER\MECHANIC.CD,4.40KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\ENEMYSOLDIER\MECHANIC_DEFAULT.AS,4.44KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\ENEMYSOLDIER\MP_GUARD.CD,4.43KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\ENEMYSOLDIER\MP_GUARD_DEFAULT.AS,9.84KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\ENEMYSOLDIER\MP_GUARD_DIGGER.CD,4.28KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\ENEMYSOLDIER\MP_GUARD_DIGGER_DEFAULT.AS,4.46KB
LIJ2,NXG,Character Definition,18,Character Definition,None,CHARS\ENEMYSOLDIER\MP_GUARD_SOLDIER.CD,4.40KB
LIJ2,NXG,Animation Set,18,Character Anim Set,None,CHARS\ENEMYSOLDIER\MP_GUARD_SOLDIER_DEFAULT.AS,4.46KB
